x_q,y_q,n,mean_fwd,std_fwd,win_rate,mean_conc,additive_pred,interaction
0,0,7732,1.5645693222969477,86.15837545554716,0.5373771339886187,-6.660853925578855,-1.1636674886978438,2.728236810994791
0,1,4515,-0.10852713178294573,51.73090572955189,0.5193798449612403,-5.606776242331501,-0.8124570635258548,0.7039299317429091
0,2,3337,-6.96314054540006,86.97309747352232,0.48366796523823796,-3.6315563174268726,-0.26524113328739074,-6.69789941211267
1,0,4689,-1.002932394966944,43.97498439807957,0.5297504798464492,0.7507471399835944,0.3754379956910151,-1.3783703906579592
1,1,6374,1.3445246313147161,37.81333927133585,0.527925949168497,0.5833476035151153,0.7266484208630043,0.6178762104517118
1,2,4552,1.8703866432337435,49.08815546379747,0.5298769771528998,1.3297103313679925,1.2738643511014685,0.596522292132275
2,0,3092,-0.7138583441138422,68.56636652752417,0.5219922380336351,6.272800090967489,1.7944758725366978,-2.50833421665054
2,1,4730,0.5556553911205074,49.83861862844687,0.49767441860465117,5.12419797843635,2.145686297708687,-1.5900309065881797
2,2,7728,4.396318581780538,92.92686405236603,0.5188923395445134,9.346475589213984,2.692902227947151,1.7034163538333873
